,link,name,username,text,date,retweeted,No_of_likes,No-of_retweets
82,https://twitter.com/Whoisralph_29/status/1695891470010425625#m,Whoisralph📉,@Whoisralph_29,Kwara has Ogundiji #jagunjagunmovie @realfemiadebayo,"Aug 27, 2023 · 8:10 PM UTC",False,1,0
83,https://twitter.com/itzohanzyung/status/1695840426727469283#m,DO.hype,@itzohanzyung,"""Jagun Jagun"" movie end scene, sheds light about Nigerian politicians & their cohorts. The scene where Gbotija emphasized on how the Lord King ""Ogundeji"", uses people who view him as their Father as mere slaves and lambs in sacrificial waiting.  É ro nu oo. #jagunjagunMovie 💚","Aug 27, 2023 · 4:47 PM UTC",False,2,0
84,https://twitter.com/Ajascj/status/1695832820659241393#m,Ajas_cj,@Ajascj,"Have you seen this movie Jagun Jagun? if you haven't, it's on Netflix  #yorubamovie #yoruba #jagunjagun #JagunJagunMovie #kesari","Aug 27, 2023 · 4:17 PM UTC",False,2,0
85,https://twitter.com/yomilyrics/status/1695827073418367180#m,yomilyrics,@yomilyrics,#jagunjagun #jagunjagunmovie,"Aug 27, 2023 · 3:54 PM UTC",False,1,0
86,https://twitter.com/KingDetola/status/1695807758577152246#m,👑 ADETOLA 𝕏,@KingDetola,"Watch what happened to @mrmacaronii in #jagunjagunmovie, it will sometimes cost you your life or your freedom","Aug 27, 2023 · 2:37 PM UTC",False,0,0
87,https://twitter.com/itzohanzyung/status/1695801698994819199#m,DO.hype,@itzohanzyung,"Iroyinogunkitan, you're the Agemo!  Painful, heartbreaking scene😑🤧  #jagunjagun #jagunjagunmovie #Gbotija #kitan","Aug 27, 2023 · 2:13 PM UTC",False,3,0
88,https://twitter.com/ItsTpapi/status/1695786673097806021#m,🔝Tunegee,@ItsTpapi,So Lateef @TheDimejiLateef je ise ebora Agemo. Top guy 🤣🤣🤣  #JagunJagunMovie,"Aug 27, 2023 · 1:13 PM UTC",False,1,0
89,https://twitter.com/keni_aya/status/1695769253859729702#m,Aya Keni,@keni_aya,"It means 'oh boy'... Yoruba is a beautiful language, one word can means 15 meanings depending on its intonation or accent called 'ami'... The use briefly was explored in #JagunJagunMovie .... Examples   are:","Aug 27, 2023 · 12:04 PM UTC",False,0,0
90,https://twitter.com/HollarPapi17/status/1695743965608243676#m,Papi17,@HollarPapi17,Idan gan gan Mr Jagun Jagun himself #jagunjagunmovie,"Aug 27, 2023 · 10:24 AM UTC",False,0,0
91,https://twitter.com/dammy0072007/status/1695696549114769671#m,drey_blaque™️🇳🇬🇳🇬,@dammy0072007,Who eats 9 bitter Kola for lunch?🤷🏾🤷🏾🤷🏾🤷🏾 ONLY Ogundiji..😁😁😁😁  #JagunJagunMovie #FemiAdebayo,"Aug 27, 2023 · 7:15 AM UTC",False,1,0
92,https://twitter.com/a_omoade/status/1695661862380019762#m,Omoade,@a_omoade,Ogun no cash a báwọn lọ! Ogun fuel 700 /liter a báwọn lọ ó!! Ogun palliative e sogun gidi!!!  Ẹ kaabo sí Naijiria ilé ológun 💪   #jagunjagun #JagunJagunMovie #Nigerians,"Aug 27, 2023 · 4:57 AM UTC",False,0,0
93,https://twitter.com/MohgrafikWorkx/status/1695599618644418727#m,GREEN☘️OF PORT HARCOURT🐋,@MohgrafikWorkx,Pick one reaction  #JagunJagunMovie,"Aug 27, 2023 · 12:50 AM UTC",False,0,0
94,https://twitter.com/MohgrafikWorkx/status/1695599473873813747#m,GREEN☘️OF PORT HARCOURT🐋,@MohgrafikWorkx,Twitter don red #JagunJagunMovie,"Aug 27, 2023 · 12:49 AM UTC",False,0,0
95,https://twitter.com/MohgrafikWorkx/status/1695599092888408320#m,GREEN☘️OF PORT HARCOURT🐋,@MohgrafikWorkx,Omo Twitter don scatter for him matter #JagunJagunMovie,"Aug 27, 2023 · 12:48 AM UTC",False,0,0
96,https://twitter.com/MohgrafikWorkx/status/1695595444234015094#m,GREEN☘️OF PORT HARCOURT🐋,@MohgrafikWorkx,Nigeria brands and free collaboration #JagunJagunMovie,"Aug 27, 2023 · 12:33 AM UTC",False,1,0
97,https://twitter.com/Call_mhe_deluxe/status/1695582110252240980#m,🌈 iDeluxe  👑🅼🅰🆁🆅🅴🅻🅻🅾🆄🆂,@Call_mhe_deluxe,I told u am inside JAGUN JAGUN movie u no want believe me. No be me dey run 🏃‍♀️ 🏃‍♀️ #JagunJagunMovie #Netflix #BillboardNews #BBNaija,"Aug 26, 2023 · 11:40 PM UTC",False,0,0
98,https://twitter.com/ThiqueBANNK/status/1695578942323773950#m,Almost Expired Baddie 🥺,@ThiqueBANNK,The film was sweet  #JagunJagunMovie,"Aug 26, 2023 · 11:28 PM UTC",False,0,0
99,https://twitter.com/mrajaab1/status/1695570485705163013#m,Muhammed Rajab,@mrajaab1,Over possessiveness of power leads to greediness which in turn affect the leadership qualities of a leader; thereby making the followers to retaliate and seek for justice.   An African story filled with great lessons that represent our present situation #JagunJagunMovie,"Aug 26, 2023 · 10:54 PM UTC",False,1,0
100,https://twitter.com/blessing_asake/status/1695562390207598716#m,oladayomi Asake Aderemi,@blessing_asake,My guy and I decided to recreate one of our favorite scene from Jagunjagun by Femi Adebayo #JagunJagunMovie . Rate my acting skill 🙈🙈,"Aug 26, 2023 · 10:22 PM UTC",False,1,1
101,https://twitter.com/OyinloyeTaofeek/status/1695552576513585260#m,@T_e_e_k_a_y,@OyinloyeTaofeek,You can't be late until you show up.  #blackout #blackout #MexicoCityTSTheErasTour #JagunJagunMovie #follo4folloback #like4like,"Aug 26, 2023 · 9:43 PM UTC",False,0,0
102,https://twitter.com/Captainbello/status/1695545432804356208#m,Captain,@Captainbello,@realfemiadebayo @WASalam_01 Asé oti ę le! See your tears 😭 mood. Congratulations on your 1st award #JagunJagunMovie I can’t wait to see the part two,"Aug 26, 2023 · 9:15 PM UTC",False,2,1
103,https://twitter.com/Dammielawlar/status/1695544200299749720#m,Àdùkẹ́ Ìbàdàn,@Dammielawlar,Ogundìjí deserved the Baṣọ̀run Gâ kain death tho. Ìkà burúkú. #JagunJagunMovie,"Aug 26, 2023 · 9:10 PM UTC",False,5,3
104,https://twitter.com/Dammielawlar/status/1695543744978706436#m,Àdùkẹ́ Ìbàdàn,@Dammielawlar,Ó lọ far á ọ̀jọwọ̀n sínú igi. Watching #JagunJagunMovie again and Ogundìjí do be stewpeed🤦🏾‍♀️,"Aug 26, 2023 · 9:08 PM UTC",False,0,1
105,https://twitter.com/Campus9jaa/status/1695524334217945167#m,c͎𝕒𝕞𝕡𝕦𝕤𝟗𝐣𝐚,@Campus9jaa,Y'all have changed your school name to Ile Olohun. I can see the hand work of #JagunJagunMovie,"Aug 26, 2023 · 7:51 PM UTC",False,2,1
106,https://twitter.com/FECAAkureInfo/status/1695486429814497555#m,Inside FECA Akure,@FECAAkureInfo,I don’t know how you believe this but this is real. Only the strong ones survive in FECA  Survival of the fittest 😂 #FECAAkure #JagunJagunMovie,"Aug 26, 2023 · 5:20 PM UTC",False,13,3
107,https://twitter.com/dREEz_olawale/status/1695485274589913436#m,dREEz,@dREEz_olawale,This one na ogundeji...😆😆😆🤣🤣🤣 Eyin ati tani ati tatuni niwaju taani.... #JagunJagunMovie,"Aug 26, 2023 · 5:16 PM UTC",False,0,0
108,https://twitter.com/idris_notAloma/status/1695482427987091754#m,Ekiti Corper 👮‍♀️,@idris_notAloma,Make I join the cast for Jagun Jagun part 2 😇😇.  E mi gbotija of Unilorin 😅 @realfemiadebayo #JagunJagunMovie,"Aug 26, 2023 · 5:04 PM UTC",False,2,1
109,https://twitter.com/rhydoremmy23/status/1695472308708593743#m,Rhydor,@rhydoremmy23,"Man Utd fans all over the world, after defeating Nottingham Forest. Moti mo oruko tingi je. Ose igi oko #MUNNFO #MUFC #JagunJagunMovie","Aug 26, 2023 · 4:24 PM UTC",False,1,0
110,https://twitter.com/Temionibata/status/1695469223969992959#m,temionibata,@Temionibata,Ladies long sleeve polo deal available  Get 40pieces for 20k Send a dm or message 08105541784 #JagunJagunMovie #blackout steve harvey,"Aug 26, 2023 · 4:12 PM UTC",False,0,0
111,https://twitter.com/FIKAYOFIKAYO/status/1695455297840558120#m,FIKAYO of NIGERIA 🇳🇬,@FIKAYOFIKAYO,Don't zoom ❌😂😂😂😂. E wo epon werey #jamesbrown #JagunJagunMovie #orisa #ManUtd,"Aug 26, 2023 · 3:16 PM UTC",False,1,1
112,https://twitter.com/Captainbello/status/1695434942539284593#m,Captain,@Captainbello,@WASalam_01 Asé oti ę le! See your tears 😭 mood. Congratulations on your 1st award #JagunJagunMovie I can’t wait 4 the part two,"Aug 26, 2023 · 1:56 PM UTC",False,1,0
113,https://twitter.com/WummyVille/status/1695432608245506445#m,OYEWUMMY🇳🇬 ♉ 🌏⚽,@WummyVille,I told u guys i featured in JAGUN JAGUN movie u no want believe me. No be me dey run 🏃‍♀️ 🏃‍♀️ 🏃‍♀️ to go and fight @TheDimejiLateef  Lateef Adedimeji here..😜😜😜😜 #JagunJagunMovie,"Aug 26, 2023 · 1:46 PM UTC",False,0,0
114,https://twitter.com/haybeeque/status/1695429823806456197#m,Koyum,@haybeeque,I really wish #JagunJagunMovie released in the cinema. Nigerians need to scream and experience the sheer joy of watching movies on the big screen.,"Aug 26, 2023 · 1:35 PM UTC",False,0,0
115,https://twitter.com/OGBeNilorix/status/1695417962809692267#m,OGBeNi' O.A.,@OGBeNilorix,10. I have the idea of JAGUN JAGUN in place before I produced king of thieves. I only produced king of thieves first to test run the market.  Femi ADEBAYO recounts during an interview with TVC NEWS.  #JagunJagunMovie,"Aug 26, 2023 · 12:48 PM UTC",False,0,0
116,https://twitter.com/OGBeNilorix/status/1695417950306484396#m,OGBeNi' O.A.,@OGBeNilorix,Some facts You should know about #JagunJagunMovie  1. It will have part 2.  2. The movie was filmed for 45 days.  3. The geographical and physical settings of the movie is OYO.   4. The movie cast and the crew started training 3 months before filming the movie.,"Aug 26, 2023 · 12:48 PM UTC",False,1,0
117,https://twitter.com/Official_Bigbee/status/1695412610596839615#m,Bigbee Virtual,@Official_Bigbee,Wetin @realfemiadebayo don cause here. Infact @Bet9ja is Ogundiji.   #JagunJagunMovie #jagun,"Aug 26, 2023 · 12:27 PM UTC",False,0,0
118,https://twitter.com/adewealth_media/status/1695412592695488793#m,adewealth Media,@adewealth_media,"Netflix maba weyrey sejo o 😁😁😁 Wetin den buy millions of dollars, eleribu Omo  ti lo piracy e🥴🤣🤣🤣 @realfemiadebayo #JagunJagunMovie","Aug 26, 2023 · 12:27 PM UTC",False,0,0
119,https://twitter.com/focus_chikamso/status/1695411266548883637#m,F O C U S,@focus_chikamso,"and the story line, good! Part 2 can definitely be better (if there's any)  I'd give it *7/10*   Chikamso Okoye  #JagunJagunMovie #jagunjagun #jagunjagunthemovie Jagun Jagun","Aug 26, 2023 · 12:21 PM UTC",False,0,0
120,https://twitter.com/focus_chikamso/status/1695411230918262939#m,F O C U S,@focus_chikamso,"intentions/intensity and feeling/emotion (of the culture, and story)  Nonetheless, apart from the almost excess slow motion and the not-so tight (organic) but a bit loose plot, the music was soothing – good choices..  #JagunJagunMovie #jagunjagun #jagunjagunthemovie   Jagun Jagun","Aug 26, 2023 · 12:21 PM UTC",False,0,0
121,https://twitter.com/focus_chikamso/status/1695411217349705766#m,F O C U S,@focus_chikamso,"Intriguing stunts and actions that made the play feel real, and I won't forget the props, costumes, and makeups/makeovers, dope!  I don't understand Yoruba language, hence, saw the movie with text subtitles, I'm sure I might've missed some messages, motifs,..  #JagunJagunMovie","Aug 26, 2023 · 12:21 PM UTC",False,0,0
122,https://twitter.com/focus_chikamso/status/1695411206222213515#m,F O C U S,@focus_chikamso,"Jagun Jagun:  Great casting – characters and characterization, good setting that perfected the idea of the drama, beautiful scenes, great directing, videograpgy and production.  #JagunJagunMovie #jagunjagun #jagunjagunthemovie","Aug 26, 2023 · 12:21 PM UTC",False,0,0
123,https://twitter.com/Florgab27/status/1695410142320173105#m,Florence Gabriel,@Florgab27,"At moments, I almost thought I was watching a Korean movie😂. Big shoutout to all the actors, they absolutely nailed it!💯 Qudos to @realfemiadebayo as well, More grease to your elbows sir💪  #JagunJagunMovie #nollywood #Nigerianmovies #BBNaijaAllStars #Bbnaija #MovieReview","Aug 26, 2023 · 12:17 PM UTC",False,1,0
124,https://twitter.com/alvinkay01/status/1695409971733635305#m,Alvin Kay,@alvinkay01,"For your information, please take note. @realfemiadebayo @TheDimejiLateef @iteledicon1 Continue watching #JagunJagunMovie","Aug 26, 2023 · 12:16 PM UTC",False,1,0
125,https://twitter.com/Florgab27/status/1695409433726095726#m,Florence Gabriel,@Florgab27,"So, I'm not usually into Yoruba movies, but Jagun Jagun got me curious with all the buzz online and how people are talking about it. And wow, it didn't disappoint! Seriously, the costumes, the settings, the characters? On point.   #JagunJagunMovie #MovieReview #nollywood #Bbnaija","Aug 26, 2023 · 12:14 PM UTC",False,1,0
126,https://twitter.com/Henrydada69/status/1695406993639395587#m,Lørd Jøsh,@Henrydada69,#JagunJagunMovie,"Aug 26, 2023 · 12:05 PM UTC",False,0,0
127,https://twitter.com/Henrydada69/status/1695406857815224780#m,Lørd Jøsh,@Henrydada69,#JagunJagunMovie,"Aug 26, 2023 · 12:04 PM UTC",False,0,0
128,https://twitter.com/Henrydada69/status/1695406763900567874#m,Lørd Jøsh,@Henrydada69,#JagunJagunMovie,"Aug 26, 2023 · 12:04 PM UTC",False,0,0
129,https://twitter.com/Henrydada69/status/1695406665913311732#m,Lørd Jøsh,@Henrydada69,#JagunJagunMovie,"Aug 26, 2023 · 12:03 PM UTC",False,0,0
130,https://twitter.com/Obavassociates/status/1695405364143882555#m,obav associates,@Obavassociates,"Meet Hannatu Musawa,one of the newly-appointed Ministers by Tinubu. ""She never even finish NYSC sef""😑😐😑😐 #FederalGovernnent #Naija #JagunJagunMovie #netflixราคาถูก","Aug 26, 2023 · 11:58 AM UTC",False,3,0
131,https://twitter.com/Kemisanwo/status/1695404685258068253#m,sanwo k. abiola,@Kemisanwo,Finally watched #JagunJagunMovie,"Aug 26, 2023 · 11:55 AM UTC",False,0,0
132,https://twitter.com/Ammrbimbola/status/1695396494017233188#m,Abimbola Ogunjinmi,@Ammrbimbola,#JagunJagunMovie #gbogunmi #itele,"Aug 26, 2023 · 11:23 AM UTC",False,6,3
133,https://twitter.com/yusuff_paul165/status/1695392523441537264#m,BOD,@yusuff_paul165,Some facts You should know about #JagunJagunMovie  1. It will have part 2.  2. The movie was filmed for 45 days.  3. The geographical and physical settings of the movie is OYO.   4. The movie cast and the crew started training 3 months before filming the movie.,"Aug 26, 2023 · 11:07 AM UTC",False,0,0
134,https://twitter.com/AkinfeTemitayo/status/1695390519310922052#m,Tèmítáyò,@AkinfeTemitayo,"Y'all weren't lying about #JagunJagunMovie. It's dope, I'm quite finicky with Nollywood movies but I rate this one solid 9/10. It has a strong plot, well and fully developed characters and impressive storyline.  Might I add, that it has enough source material to make a classic","Aug 26, 2023 · 10:59 AM UTC",False,0,0
135,https://twitter.com/sydyk2010/status/1695389885006238124#m,Olofin S. Adejonwo,@sydyk2010,@TheGreatestIFE this is a good caption for our freshers from #JagunJagunMovie #JagunJagun #OAUtwitter #OAU #OAUx,"Aug 26, 2023 · 10:57 AM UTC",False,2,0
136,https://twitter.com/lawlah_rae/status/1695388808496222391#m,Morenikeji,@lawlah_rae,@realfemiadebayo do you have done part 2 of JAGUN JAGUN and you didn’t tell us 🤣🤣🤣 #JagunJagunMovie #JagunJagun,"Aug 26, 2023 · 10:52 AM UTC",False,4,0
137,https://twitter.com/MasterV2020/status/1695387036302061924#m,MASTAR,@MasterV2020,This is actually me 😂 #blackout #JagunJagunMovie,"Aug 26, 2023 · 10:45 AM UTC",False,0,0
138,https://twitter.com/Obavassociates/status/1695379520264577531#m,obav associates,@Obavassociates,One of the scariest moments as a kiddo! 😬😬😬Shay those nurses week will make heaven ??😅😅 #TrendingNow #JagunJagunMovie #Netflix #BBNaijaAllStars,"Aug 26, 2023 · 10:15 AM UTC",False,4,0
139,https://twitter.com/wydmind/status/1695369379888676904#m,wydmind,@wydmind,"HOPE 2024! Ageemo of #JagunJagunMovie is not dead, she is alive in the hospital","Aug 26, 2023 · 9:35 AM UTC",False,1,0
140,https://twitter.com/purplegroup_ng/status/1695345950431060041#m,Purple Group,@purplegroup_ng,#JagunJagunMovie,"Aug 26, 2023 · 8:02 AM UTC",False,1,0
141,https://twitter.com/purplegroup_ng/status/1695345896764965057#m,Purple Group,@purplegroup_ng,If Purple staff were characters in the trending movie “Jagun Jagun” who will they be?   Curious to find out?  Content inspired by the movie “Jagun Jagun” by @realfemiadebayo #jagunjagunmovie #humansofpurple #purplegroup,"Aug 26, 2023 · 8:02 AM UTC",False,2,0
142,https://twitter.com/kizbrizzy2/status/1695327430381023416#m,Kiz,@kizbrizzy2,Jagun Jagun > Aníkúlápó  #JagunJagunMovie,"Aug 26, 2023 · 6:48 AM UTC",False,2,1
143,https://twitter.com/IgeAbiodun97694/status/1695319085481922931#m,Ige Abiodun,@IgeAbiodun97694,What AR TGE name of these people in the movie of JAGUN JAGUN #JagunJagunMovie #GBOTIJA,"Aug 26, 2023 · 6:15 AM UTC",False,0,0
144,https://twitter.com/ogomafix/status/1695305086266654775#m,Omoba Ogooluwa Mafimisebi S ❤️💡𓃵,@ogomafix,No one noticed Oba Solomon in Jagun Jagun.🤣 #JagunJagunMovie,"Aug 26, 2023 · 5:20 AM UTC",False,0,0
145,https://twitter.com/WoliAra46396/status/1695277039954137177#m,Woli Ara,@WoliAra46396,Lateef Adedimeji ‘gbotija’ killed his role in #JagunJagunMovie I Love that guy ♥️🥰,"Aug 26, 2023 · 3:28 AM UTC",False,1,0
146,https://twitter.com/EkueHammed/status/1695258524052263396#m,Hammed RealoneRado Ekue,@EkueHammed,"Did Little Freestyle On The Trending Movie JagunJagun. What You Think Fans? Pls Watch,like And Help Retweet🙏 Thanks 🎤RealoneRado Oyomesi Ekue 🎤 @femiadebayo370 @instablog9ja #mugshot #seyivibes #JagunJagunMovie #gaza @bod_republic @burnaboy @Olamide #nigeria @BrymOlawale","Aug 26, 2023 · 2:15 AM UTC",False,2,0
147,https://twitter.com/ogbjoe/status/1695229075697115230#m,E.N.Y.I.N.N.A.Y.A,@ogbjoe,"After watching “Aníkúlápó” and “Jagun Jagun”.  And you are dating or married to a Yoruba babe or Woman.  Abeg be careful.   No shaaaaa Betray them (Most especially, when the woman is FAIR).    #JagunJagunMovie","Aug 26, 2023 · 12:18 AM UTC",False,2,0
148,https://twitter.com/Damie290/status/1695227434566664334#m,TIMELESS,@Damie290,Make we no lie dis ogundiji sef too do #JagunJagunMovie @realfemiadebayo 😏😏😏😏,"Aug 26, 2023 · 12:11 AM UTC",False,0,0
149,https://twitter.com/__jot/status/1695219181233324485#m,Túndé,@__jot,Aside from the movie being 8/10 for me... This OST is 💯 #JagunJagunMovie,"Aug 25, 2023 · 11:38 PM UTC",False,0,0
